version,messageRealm,serviceAction,messageParams.subscriber,messageParams.calledMessageQueue,messageParams.type,messageParams.messageID,messageParams.correlationID,messageParams.transactionID,messageParams.originatingMS,messageParams.terminatingMS,serviceData.httpParams.statusCode,message_id_length,correlation_id_length,transaction_id_length,anomaly
1,internal,addressbook,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,d8631946-2d13-4d78-95a1-d1b613ef7e11,47baa89e44e11d5a23584d37d04c1411,6cc8f4a9-7afb-492b-a6a2-4dfa96770d13,addressbookbroker,restamqpgw,204.0,36,32,36,no
1,internal,delete_contact,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,0ecd3d37-f97b-42e1-97b0-e27586acd94f,47baa89e44e11d5a23584d37d04c1411,6cc8f4a9-7afb-492b-a6a2-4dfa96770d13:c626b457-4ec0-4d0f-9086-6ddd963a1c6c,addressbookbroker,restamqpgw,400.0,36,32,36,yes
1,external,addressbook,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,3277f7b1-7a1a-4e67-a8f4-71bbe73e4c00,1c189a3a807ba7994e4b277dac171ac2,532c5a6e-632e-41af-b3ac-aabee4bb044a,restamqpgw,addressbookbroker,0.0,36,32,36,no
1,internal,findall_contact,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,3c3e4aff-baeb-43dd-b6b4-22e840729aa6,1c189a3a807ba7994e4b277dac171ac2,532c5a6e-632e-41af-b3ac-aabee4bb044a:2727828d-9374-4fbf-b148-2f6f069caffa,addressbookbroker,restamqpgw,400.0,36,32,36,yes
1,internal,addressbook,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,ffcfd0c4-30c7-4553-9f5f-073960befd5d,1c189a3a807ba7994e4b277dac171ac2,532c5a6e-632e-41af-b3ac-aabee4bb044a,addressbookbroker,restamqpgw,200.0,36,32,36,no
1,external,directory,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,c017fa92-6641-46a5-b12f-90855e0e86b7,660886415c2ee004478bbb08bf1d607a,604c7230-0d73-4852-8339-3e3de0f70a45,restamqpgw,addressbookbroker,0.0,36,32,36,no
1,internal,directory,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,014a3e89-a22c-4dd6-a965-7d9087de3c85,660886415c2ee004478bbb08bf1d607a,604c7230-0d73-4852-8339-3e3de0f70a45,addressbookbroker,restamqpgw,200.0,36,32,36,no
1,internal,search,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,24a5225b-4a65-4a59-82d4-77511d18b368,660886415c2ee004478bbb08bf1d607a,604c7230-0d73-4852-8339-3e3de0f70a45:93213731-0a8e-4be1-b136-5e41b929bbbb,addressbookbroker,restamqpgw,400.0,36,32,36,yes
1,external,directory,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,2cb32a01-effc-4838-b04b-6bc6238e8664,70a9ef881b9f218c5d05c1469b77f566,213b7709-2248-4ae6-afa6-47322b87e89a,restamqpgw,addressbookbroker,0.0,36,32,36,no
1,internal,search,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,052aa01c-a20e-42fb-b2ea-cb699345a75b,70a9ef881b9f218c5d05c1469b77f566,213b7709-2248-4ae6-afa6-47322b87e89a:02d81126-834e-4c40-8f4e-57e418148fd0,addressbookbroker,restamqpgw,400.0,36,32,36,yes
1,internal,directory,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,7704415f-740c-4c54-850f-f1166d798f77,70a9ef881b9f218c5d05c1469b77f566,213b7709-2248-4ae6-afa6-47322b87e89a,addressbookbroker,restamqpgw,200.0,36,32,36,no
1,external,directory,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,405aa86e-94b6-48cd-9428-40a36ad595aa,e0602d1f68f6da13360348be1deeecfa,f2a7cbb7-3b7b-4012-92b6-7ace5cf71c0d,restamqpgw,addressbookbroker,0.0,36,32,36,no
1,internal,directory,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,63be9bde-f034-4f7e-984a-11b399ad4299,e0602d1f68f6da13360348be1deeecfa,f2a7cbb7-3b7b-4012-92b6-7ace5cf71c0d,addressbookbroker,restamqpgw,200.0,36,32,36,no
1,internal,search,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,8fb492eb-5e35-46af-b158-0c0f4617c439,e0602d1f68f6da13360348be1deeecfa,f2a7cbb7-3b7b-4012-92b6-7ace5cf71c0d:caf65365-1f7a-43e4-8d4a-18457e8388ee,addressbookbroker,restamqpgw,429.0,36,32,36,yes
1,external,directory,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,e1e0a26d-6985-4b9f-b4ca-8f1f3e64cf63,5068a0f193a22ca140e614bc4afcae4a,fd40eaf5-fe49-43d9-9783-f1d128a4d8a5,restamqpgw,addressbookbroker,0.0,36,24,36,yes
1,internal,directory,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,23c00755-895a-422e-adad-25ad60fe87d4,5068a0f193a22ca140e614bc4afcae4a,fd40eaf5-fe49-43d9-9783-f1d128a4d8a5,addressbookbroker,restamqpgw,500.0,36,32,36,yes
1,internal,search,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,1e4b5696-4601-4a05-96b3-bb7ff5767217,5068a0f193a22ca140e614bc4afcae4a,fd40eaf5-fe49-43d9-9783-f1d128a4d8a5:03a2c989-0cf0-49a7-9cbb-5d757ae84caa,addressbookbroker,restamqpgw,400.0,36,32,36,yes
1,external,directory,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,190cf594-ba7f-4c73-a59d-a84c7fb0ad01,6e677a1e13c506fd5513c889a96a4a66,f6efb597-36b0-4596-a991-c1d58a059c19,restamqpgw,addressbookbroker,0.0,36,32,36,no
1,internal,directory,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,64d100be-f9fb-4a27-8116-ca386f439e20,6e677a1e13c506fd5513c889a96a4a66,f6efb597-36b0-4596-a991-c1d58a059c19,addressbookbroker,restamqpgw,200.0,36,32,36,no
1,internal,search,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,5c818ed3-9ecb-44cb-b3ad-5fbaae2df231,6e677a1e13c506fd5513c889a96a4a66,f6efb597-36b0-4596-a991-c1d58a059c19:1cfd149c-7ee4-45fd-8455-a49742d8763f,addressbookbroker,restamqpgw,400.0,36,32,36,yes
1,external,directory,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,8bd49e2c-47d1-4023-94f8-f1beefa181a3,21fd59cd75e47f7dfa9d27caf768765a,d03bc4f5-6652-40cc-83d6-7357e7fc0a29,restamqpgw,addressbookbroker,0.0,36,32,36,no
1,internal,directory,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,a2436709-96e9-43ad-a6b4-9c6f130b160e,21fd59cd75e47f7dfa9d27caf768765a,d03bc4f5-6652-40cc-83d6-7357e7fc0a29,addressbookbroker,restamqpgw,200.0,36,32,36,no
1,internal,search,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,f9ebb960-d155-49c2-bf26-cc598f48a04b,21fd59cd75e47f7dfa9d27caf768765a,d03bc4f5-6652-40cc-83d6-7357e7fc0a29:6cc904c8-cc31-4eb7-8ddc-f45e33020701,addressbookbroker,restamqpgw,400.0,36,32,36,yes
1,external,directory,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,32a52f9b-8ad9-4237-b46c-e2a5b3f2fb9e,157ec26d63c63ca5f794fd7d2453e629,7d4a5aed-9150-4c42-9235-0a8158198925,restamqpgw,addressbookbroker,0.0,36,32,36,no
1,internal,directory,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,711929df-d73b-45bb-ad74-2b048b6aa0c0,157ec26d63c63ca5f794fd7d2453e629,7d4a5aed-9150-4c42-9235-0a8158198925,addressbookbroker,restamqpgw,429.0,36,32,36,yes
1,internal,search,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,d7f1c739-00d7-4fed-aee2-da4e865b8ae0,157ec26d63c63ca5f794fd7d2453e629,7d4a5aed-9150-4c42-9235-0a8158198925:a82737d1-cbf2-4179-9622-7ea522443378,addressbookbroker,restamqpgw,500.0,36,32,36,yes
1,external,directory,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,b54c5d0f-b067-49ae-a907-956aaac278dc,a5582a45277314b9f4a638d277c75ae7,ceeb03ac-828e-49c5-a2f2-ddeb1a678c9a,restamqpgw,addressbookbroker,0.0,36,32,36,no
1,internal,search,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,903a595e-1179-441f-8197-c2599fcbe517,a5582a45277314b9f4a638d277c75ae7,ceeb03ac-828e-49c5-a2f2-ddeb1a678c9a:a10f9981-1c9d-4f93-bda2-4b030e8668cb,addressbookbroker,restamqpgw,408.0,36,32,36,yes
1,internal,directory,IhrblzMlQ7gbooyH,addressbookbroker-addressbookbroker-5f97c9778-q7vb7,response,ca488617-90b6-4e72-8b43-f2d2ec8a670e,a5582a45277314b9f4a638d277c75ae7,ceeb03ac-828e-49c5-a2f2-ddeb1a678c9a,addressbookbroker,restamqpgw,200.0,36,32,36,no
1,external,presence,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,571528a7-bc8a-492f-bb45-11341542475d,a7ce8f7575437d5609c326b28d1592f3,ff9c2041-f546-4041-abf3-44932ce3a88a,restamqpgw,presencebroker,0.0,36,32,36,no
1,external,presence,IhrblzMlQ7gbooyH,presencebroker-presencebroker-5bcbfdb494-xb4lc,response,a0073021-8992-40c7-9015-d1cca666f53b,a7ce8f7575437d5609c326b28d1592f3,ff9c2041-f546-4041-abf3-44932ce3a88a,presencebroker,restamqpgw,200.0,36,32,36,no
1,external,presence,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,8f41126c-ba51-4591-8ddd-cd1d4883572d,4867bcda64295f7d8c43156c068fa80c,467e7043-a792-4746-9a94-2653d07278ee,restamqpgw,presencebroker,0.0,36,32,30,yes
1,external,presence,IhrblzMlQ7gbooyH,presencebroker-presencebroker-5bcbfdb494-xb4lc,response,65141db5-e708-4e32-abfd-5ccb3136d371,4867bcda64295f7d8c43156c068fa80c,467e7043-a792-4746-9a94-2653d07278ee,presencebroker,restamqpgw,201.0,36,32,36,no
1,external,presence,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,c62eaf62-1749-40df-8df3-ddb99b81930e,608c7454b2eb0dd7d4863ad998eb527d,5a0601fa-1433-44e3-88db-7753fab0b5c7,restamqpgw,presencebroker,0.0,36,32,36,no
1,external,presence,IhrblzMlQ7gbooyH,presencebroker-presencebroker-5bcbfdb494-xb4lc,response,a14576c9-aecf-4f32-8598-910fc90691fb,608c7454b2eb0dd7d4863ad998eb527d,5a0601fa-1433-44e3-88db-7753fab0b5c7,presencebroker,restamqpgw,429.0,36,32,36,yes
1,external,presence,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,b2f853ca-6755-46ed-b73a-cbd468ec7179,fe700f03565204c3d8927ae43f101b3a,85f3d777-aa1f-4c22-b95a-1c79f8d19f1c,restamqpgw,presencebroker,0.0,36,32,36,no
1,external,presence,IhrblzMlQ7gbooyH,presencebroker-presencebroker-5bcbfdb494-xb4lc,response,36036d1c-21b2-4fc7-80d1-5ed25d532149,fe700f03565204c3d8927ae43f101b3a,85f3d777-aa1f-4c22-b95a-1c79f8d19f1c,presencebroker,restamqpgw,204.0,36,32,36,no
1,external,presence,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,3e22f83e-0d31-4ca5-9a79-9fd3a7aae804,a8e7244a5f8265d10d2404d15ea5e807,9095bd38-7cc8-46bb-bccb-bfeeae6ee2c1,restamqpgw,presencebroker,0.0,36,32,36,no
1,external,presence,IhrblzMlQ7gbooyH,presencebroker-presencebroker-5bcbfdb494-xb4lc,response,cf37a7ad-1cf8-4449-8878-3b309fb8fee0,a8e7244a5f8265d10d2404d15ea5e807,9095bd38-7cc8-46bb-bccb-bfeeae6ee2c1,presencebroker,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,e13280cd-c572-4f9e-bed4-bdb1d54a5050,0786b07574de82cc938b9ab95b7861e6,04c6e3b6-b1d1-43aa-99b8-e2c58f4e564c,restamqpgw,notificationbroker,0.0,16,32,36,yes
1,external,notificationchannel,IhrblzMlQ7gbooyH,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,58e99aa7-c4f3-44fc-b7e8-d1f873254edc,0786b07574de82cc938b9ab95b7861e6,04c6e3b6-b1d1-43aa-99b8-e2c58f4e564c,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,90cb26f5-1346-4196-abe6-7bb9b51dc31c,25964855666a40aa88cb2d0713b9b2a6,9207799f-dc9f-4d8e-bcbd-47e76c556f4b,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,0c5f2a1e-458d-4632-8ac6-2310e9315913,25964855666a40aa88cb2d0713b9b2a6,9207799f-dc9f-4d8e-bcbd-47e76c556f4b,callbroker,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,6f5d2591-1e68-44c0-a150-d6cdf93618cf,01976726fc35065a51ef04fa1c53d598,6eacf950-ed6b-4307-92f6-b1cdd4150b79,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,IhrblzMlQ7gbooyH,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,a807f78f-71e7-482d-a5dc-99b6082e7b12,01976726fc35065a51ef04fa1c53d598,6eacf950-ed6b-4307-92f6-b1cdd4150b79,notificationbroker,restamqpgw,201.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,a40e9229-4f48-4a48-ae1f-29eb04b7cd03,13ac3802f23f4c8b8becdcd7049af913,917036b5-735e-4ee5-a477-e2070e9c9cea,restamqpgw,callbroker,0.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,e9bd5413-2746-43a4-91fb-b83e14e93edb,13ac3802f23f4c8b8becdcd7049af913,917036b5-735e-4ee5-a477-e2070e9c9cea,callbroker,restamqpgw,201.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,8d20b55c-8504-4d74-b058-cbb7fd39520f,d24b756f8304d1b35a8385c2effea8fc,5951911f-6906-4406-91bf-17ce0e003e76,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,34177802-4312-49d6-b113-61c8d3ce3a42,d24b756f8304d1b35a8385c2effea8fc,5951911f-6906-4406-91bf-17ce0e003e76,callbroker,restamqpgw,200.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,8fa17cd3-7f93-4469-86f7-3cdef563a518,cf3b6006d27c6e88ddc5593d81c98082,a82188f5-2bd8-45f4-b313-cde71a52df33,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,76427aa6-6116-4376-a4d5-c203c1815b29,cf3b6006d27c6e88ddc5593d81c98082,a82188f5-2bd8-45f4-b313-cde71a52df33,callbroker,restamqpgw,204.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,0327404f-0553-4b78-b964-846fd5705688,b579c02d762db17d25310ba7cb8c3cc9,61eef2bd-53f3-4fdd-84e7-93eb3225756e,restamqpgw,callbroker,0.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,65bde835-9cff-4d58-a792-6c8de2f886bb,b579c02d762db17d25310ba7cb8c3cc9,61eef2bd-53f3-4fdd-84e7-93eb3225756e,callbroker,restamqpgw,500.0,36,32,36,yes
1,external,notificationchannel,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,488b0406-bd7a-4015-aaae-a49064103631,9f17f20f4172451bf609915077ce429a,2b52a49c-b7c3-4da7-ba16-107667751ad2,restamqpgw,notificationbroker,0.0,36,24,36,yes
1,internal,removeChannel,IhrblzMlQ7gbooyH,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,b0fe921f-8572-49a3-bb6c-471efbf2d4dd,9f17f20f4172451bf609915077ce429a,2b52a49c-b7c3-4da7-ba16-107667751ad2,notificationbroker,restamqpgw,502.0,36,32,36,yes
1,external,notificationchannel,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,8fd7f206-6581-4691-bfca-82afe9841a4c,7734e7aaa64da57f4e1cac7831530526,777e0a59-4365-4901-b3c7-26d19f7ef58a,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,IhrblzMlQ7gbooyH,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,685851ad-77e3-49c7-abb5-add1efd17be5,7734e7aaa64da57f4e1cac7831530526,777e0a59-4365-4901-b3c7-26d19f7ef58a,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,d0379c1e-a6fe-4b54-a378-bf0102107ff5,1960e9c40989ceb02de75209b9554c78,b9dd98bc-92a3-4d27-a390-a0056650c4ae,restamqpgw,callbroker,0.0,16,32,36,yes
1,internal,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,2c66209a-f688-4695-a8ba-ed2591f15a62,1960e9c40989ceb02de75209b9554c78,b9dd98bc-92a3-4d27-a390-a0056650c4ae,callbroker,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,DQTYdMk9amwOeZM0,restamqpgw-restamqpgw-648688f875-cqpgf,request,72e2d082-fb79-4752-915a-6c6a1207ee17,7b1b083b95ec40e56be78102561afb9b,c2b64117-3684-4b81-bb27-e40a3d2cf225,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,DQTYdMk9amwOeZM0,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,fa2142d1-c0e9-4afd-8aff-0b7b94f4d633,7b1b083b95ec40e56be78102561afb9b,c2b64117-3684-4b81-bb27-e40a3d2cf225,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,webrtcsignaling,DQTYdMk9amwOeZM0,restamqpgw-restamqpgw-648688f875-v5g82,request,e54cbf7a-7572-48fc-855d-2e66afc661d0,b747b619cfa59270f97c0bdaaa522a8b,cac9c609-7549-481d-b74f-5624610e9420,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,DQTYdMk9amwOeZM0,callbroker-callbroker-6b59f5bb6f-896zk,response,5f0b90e4-9863-4408-b27b-efd144985e26,b747b619cfa59270f97c0bdaaa522a8b,cac9c609-7549-481d-b74f-5624610e9420,callbroker,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,b535f09c-76f9-46a6-8ac0-1291ed1b57fe,89b081f5e8692beee5e9cd23799b948a,dc0721fb-1cfa-4335-b27e-22a0821df415,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,IhrblzMlQ7gbooyH,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,94c73acc-1707-426d-b078-c2dc71a32d6e,89b081f5e8692beee5e9cd23799b948a,dc0721fb-1cfa-4335-b27e-22a0821df415,notificationbroker,restamqpgw,403.0,36,32,36,yes
1,external,notificationchannel,DQTYdMk9amwOeZM0,restamqpgw-restamqpgw-648688f875-v5g82,request,67237935-59c4-4b11-a59e-771ea2576765,c8d97b8ac100f03708ad0e2a87b94563,3e927a93-2b74-4838-a003-b337894c171b,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,DQTYdMk9amwOeZM0,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,293a26a7-8f41-43e3-a634-ae2d3ccd92cd,c8d97b8ac100f03708ad0e2a87b94563,3e927a93-2b74-4838-a003-b337894c171b,notificationbroker,restamqpgw,500.0,36,32,36,yes
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,c31be85d-aacd-470d-8749-93e2e5a04bc2,b47dd09d0fcccc313088ab75343e4f7c,9a5f56fd-311f-47c7-a951-0600134b632c,restamqpgw,callbroker,0.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,53df03e8-bc6a-49ea-87fb-13b97d26e9a0,b47dd09d0fcccc313088ab75343e4f7c,9a5f56fd-311f-47c7-a951-0600134b632c,callbroker,restamqpgw,503.0,36,32,36,yes
1,external,webrtcsignaling,DQTYdMk9amwOeZM0,restamqpgw-restamqpgw-648688f875-cqpgf,request,01b78b52-1a8f-48a4-b5db-f44ec7a61437,78072c92f92249593baba874b33079fa,4eeb46d1-0435-4f26-8f7b-eb38d3bbfcd7,restamqpgw,callbroker,0.0,36,32,36,no
1,external,webrtcsignaling,DQTYdMk9amwOeZM0,callbroker-callbroker-6b59f5bb6f-896zk,response,d528f23b-b45c-458e-98a1-707f58ddd55f,78072c92f92249593baba874b33079fa,4eeb46d1-0435-4f26-8f7b-eb38d3bbfcd7,callbroker,restamqpgw,201.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,606a5688-9f84-4d96-a2a6-46918d5af5a0,188a3fa50d6e7e326899b243174bc4cb,f62625af-a94a-4f12-8869-d3d7b0a791e8,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,b848ba52-d089-4b7f-9b8e-3a64ec60bdf3,188a3fa50d6e7e326899b243174bc4cb,f62625af-a94a-4f12-8869-d3d7b0a791e8,callbroker,restamqpgw,201.0,36,32,36,no
1,external,webrtcsignaling,DQTYdMk9amwOeZM0,restamqpgw-restamqpgw-648688f875-cqpgf,request,1d08fdfe-ea20-4c46-966f-552629400dd6,8a3edfff3d75e9dae3727e09206a8546,d75f1367-5bfa-441d-9e91-6f1a3a74d7f1,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,DQTYdMk9amwOeZM0,callbroker-callbroker-6b59f5bb6f-896zk,response,ea1ce794-9f54-46b1-baf3-a148f8764ce3,8a3edfff3d75e9dae3727e09206a8546,d75f1367-5bfa-441d-9e91-6f1a3a74d7f1,callbroker,restamqpgw,502.0,36,32,36,yes
1,external,webrtcsignaling,DQTYdMk9amwOeZM0,restamqpgw-restamqpgw-648688f875-v5g82,request,7d786d4a-22c4-43f7-9f9e-d17b422afcd3,de555438ca04447fd527d13445bedfbe,64888a5a-f3fa-4791-bac7-1324eea28f21,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,DQTYdMk9amwOeZM0,callbroker-callbroker-6b59f5bb6f-896zk,response,d22276e3-8f5d-43f2-9dda-9cb7246e3473,de555438ca04447fd527d13445bedfbe,64888a5a-f3fa-4791-bac7-1324eea28f21,callbroker,restamqpgw,200.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-cqpgf,request,0f9edc18-87e3-461a-9a5f-a9085302e5e1,f0119e58e24a0516bba6ae1200db0b80,67db2ca9-647f-4d2b-8691-1097402ea9ac,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,c13f667e-bdb0-488c-8d3a-3b4e22567e72,f0119e58e24a0516bba6ae1200db0b80,67db2ca9-647f-4d2b-8691-1097402ea9ac,callbroker,restamqpgw,204.0,36,32,36,no
1,external,webrtcsignaling,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,23a6640a-0b6f-41dd-90ec-71fe385d261d,cc60609d23509b8058df50abc2e5499a,627452c7-3f2f-4739-bcc3-dd1929ce032f,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,IhrblzMlQ7gbooyH,callbroker-callbroker-6b59f5bb6f-896zk,response,68570f60-0fe2-4f3a-8023-2925b4fcd589,cc60609d23509b8058df50abc2e5499a,627452c7-3f2f-4739-bcc3-dd1929ce032f,callbroker,restamqpgw,403.0,36,32,36,yes
1,external,webrtcsignaling,DQTYdMk9amwOeZM0,restamqpgw-restamqpgw-648688f875-v5g82,request,c4f45dfa-4162-411c-906b-5fc959d8f6fc,634bef80bf96a6083ebaf07372169265,d28f69b0-ecad-44fd-ae1c-409eca2452fb,restamqpgw,callbroker,0.0,36,32,36,no
1,internal,webrtcsignaling,DQTYdMk9amwOeZM0,callbroker-callbroker-6b59f5bb6f-896zk,response,aa7c83bc-3ea0-471e-9c28-0ca576935675,634bef80bf96a6083ebaf07372169265,d28f69b0-ecad-44fd-ae1c-409eca2452fb,callbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,IhrblzMlQ7gbooyH,restamqpgw-restamqpgw-648688f875-v5g82,request,2edf215c-ad24-4f9f-b2c4-691fd41c9827,1623fadc01880c5d02fbe026dd36254f,3ab9ed6c-e5c4-470a-9b7c-87c1b93ba1ef,restamqpgw,notificationbroker,0.0,36,24,36,yes
1,internal,removeChannel,IhrblzMlQ7gbooyH,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,05a507ec-48ef-495f-b275-50f086871798,1623fadc01880c5d02fbe026dd36254f,3ab9ed6c-e5c4-470a-9b7c-87c1b93ba1ef,notificationbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,DQTYdMk9amwOeZM0,restamqpgw-restamqpgw-648688f875-v5g82,request,ec6fbd7c-a8a7-44e4-95c7-68aba27048bc,b0756c54407c1488eb252d21e19b2b00,6b3e9002-8032-4b78-9493-599642ae0bf6,restamqpgw,notificationbroker,0.0,36,32,36,no
1,internal,removeChannel,DQTYdMk9amwOeZM0,notificationbroker-notificationbroker-789b5c6fcf-r4s8n,response,71cb34af-18fa-40c3-b72e-116c4f90956e,b0756c54407c1488eb252d21e19b2b00,6b3e9002-8032-4b78-9493-599642ae0bf6,notificationbroker,restamqpgw,204.0,36,32,36,no
