"@timestamp",Class,"Class.keyword",Device,Level,Line,Message,Method,Pod,Service,Subscriber,Thread,"_id","_index","_score","_type"
"Jan 15, 2023 @ 22:14:57.839","com.genband.util.provisioning.PortalProvisioningService","com.genband.util.provisioning.PortalProvisioningService",vopsxcffvv,DEBUG,56," retrieving portal user:IhrblzMlQ7gbooyH using class:class com.genband.app.callbroker.entities.User  ",getSimpleUser,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","HoXbtoUB-R0zLxEjN4Md","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.836","com.genband.fsmutils.TransactionContextRepository","com.genband.fsmutils.TransactionContextRepository",vopsxcffvv,DEBUG,57," Persisting message...  ",persistMessage,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","F4XbtoUB-R0zLxEjN4Mb","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.836","com.genband.app.callbroker.utils.MessageConstructionFactory","com.genband.app.callbroker.utils.MessageConstructionFactory",vopsxcffvv,DEBUG,114," Starting To Process GenerateSubscriptionRequestToAdapter   ",generateSubscriptionRequestToAdapter,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","FIXbtoUB-R0zLxEjN4Mb","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.835","com.genband.app.callbroker.fsm.subs.actions.SubscriptionAction","com.genband.app.callbroker.fsm.subs.actions.SubscriptionAction",vopsxcffvv,DEBUG,75," Starting to process subscription request...  ",handleRequest,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","G4XbtoUB-R0zLxEjN4Mc","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.834","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction",vopsxcffvv,DEBUG,34," Saved State Machine With UUID: d0ad498a-143d-4fea-a1b6-10a3c38232ae And SmId: SWhyYmx6TWxRN2dib295SDp2b3BzeGNmZnZ2   ",execute,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","D4XbtoUB-R0zLxEjN4MZ","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.834","com.genband.app.callbroker.fsm.subs.fsmutils.SubsStateMachineManager","com.genband.app.callbroker.fsm.subs.fsmutils.SubsStateMachineManager",vopsxcffvv,DEBUG,34," Created New SUBSCRIPTION State Machine With UUID: d0ad498a-143d-4fea-a1b6-10a3c38232ae  And With EncodedId: SWhyYmx6TWxRN2dib295SDp2b3BzeGNmZnZ2  ",createStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","GYXbtoUB-R0zLxEjN4Mc","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.834","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager",vopsxcffvv,DEBUG,54," Saved State machine with  and SmId: SWhyYmx6TWxRN2dib295SDp2b3BzeGNmZnZ2   ",saveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","KIXbtoUB-R0zLxEjN4M9","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.832","com.genband.app.callbroker.fsm.shared.MachineCache","com.genband.app.callbroker.fsm.shared.MachineCache",vopsxcffvv,DEBUG,40," Saving State Machine for Identifier: SWhyYmx6TWxRN2dib295SDp2b3BzeGNmZnZ2  ",saveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","JYXbtoUB-R0zLxEjN4Mz","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.831","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager",vopsxcffvv,DEBUG,41," Could Not Find An Existing State Machine, Creating One Now...  ",initStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","HYXbtoUB-R0zLxEjN4Md","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.831","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction",vopsxcffvv,DEBUG,30," Returning To Initial State...  ",execute,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","IYXbtoUB-R0zLxEjN4Mf","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.829","com.genband.app.callbroker.fsm.shared.MachineCache","com.genband.app.callbroker.fsm.shared.MachineCache",vopsxcffvv,DEBUG,30," Retrieving State Machine for Identifier: SWhyYmx6TWxRN2dib295SDp2b3BzeGNmZnZ2  ",getStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","FoXbtoUB-R0zLxEjN4Mb","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.829","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager",vopsxcffvv,DEBUG,68," Starting To Process RetrieveStateMachine ...  ",retrieveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","EYXbtoUB-R0zLxEjN4Mb","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.817","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",INTERNALTRACE,281," Message is: {""version"":""1"",""messageRealm"":""external"",""serviceAction"":""webrtcsignaling"",""messageParams"":{""subscriber"":""IhrblzMlQ7gbooyH"",""calledMessageQueue"":""restamqpgw-restamqpgw-858f67c84-b4lc8"",""type"":""request"",""messageID"":""3bf5640f-4497-4445-8418-8164151ceb58"",""correlationID"":""51a3af6dad248ff6b3b9e3bff3823890"",""transactionID"":""30c90090-4298-471a-bbde-329de2b9550a"",""originatingMS"":""restamqpgw"",""terminatingMS"":""callbroker"",""authorization"":""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiMjM3ODYzNWUtOWViNS00Yjc3LWIzODUtYWZlYjViMTdlNDUwIiwiZXhwIjoxNjczODM4ODk1LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAwOTYsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiI2NjkyNTE5My1jZjU0LTQ1M2QtYTliNy0wODliNDBkNzZiMDgifQ.HnsOZa6-11xJbDrln8HrR1lgTH8tM1TucnSC7ZpUByWT7gSRPfzfdSDRBuSBAZCgxI-bEXtVWK56kkW6L5_0VYL41zfTnF676DdNN8GRs9QEwZ7HINdqm63VtK6VaoQkjWgU2x4p7kjnW6_7ZuqFfUsziijLZ-IsqOn5CZLb_DOiWUpiDGfpThBOx6POP0H3hJbnzSS7jZDAnw33HQGoKdu8Inu7HwNYFD893VXt34oK9r8Jl7MaSmmhTrBawyrcvWtd33SMMgbKDUwmXc4HZISyn0dBRupstmyhpK8KaG7T-LaTybtxb4ENOz6deTr94bPBf3WxFIcA2plW5fyl4g"",""proxyHttpHeaders"":null},""serviceData"":{""externalProtocol"":""http"",""httpParams"":{""type"":""request"",""verb"":""POST"",""path"":""/cpaas/webrtcsignaling/v1/IhrblzMlQ7gbooyH/subscriptions"",""headers"":{""host"":[""restamqpgw.platform.svc.cluster.local:8080""],""connection"":[""keep-alive""],""x-forwarded-for"":[""10.102.198.11, 10.32.13.0""],""x-forwarded-proto"":[""https""],""x-forwarded-host"":[""kvs1-cpaas-oauth.kandy.io""],""x-forwarded-port"":[""8000""],""x-real-ip"":[""10.102.198.11""],""content-length"":[""143""],""x-correlationid"":[""51a3af6dad248ff6b3b9e3bff3823890""],""accept"":[""text/plain, application/xml, text/xml, application/json, application/*+xml, application/*+json, */*""],""x-cpaas-invalid"":[""ctab;invalid""],""authorization"":[""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiMjM3ODYzNWUtOWViNS00Yjc3LWIzODUtYWZlYjViMTdlNDUwIiwiZXhwIjoxNjczODM4ODk1LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAwOTYsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiI2NjkyNTE5My1jZjU0LTQ1M2QtYTliNy0wODliNDBkNzZiMDgifQ.HnsOZa6-11xJbDrln8HrR1lgTH8tM1TucnSC7ZpUByWT7gSRPfzfdSDRBuSBAZCgxI-bEXtVWK56kkW6L5_0VYL41zfTnF676DdNN8GRs9QEwZ7HINdqm63VtK6VaoQkjWgU2x4p7kjnW6_7ZuqFfUsziijLZ-IsqOn5CZLb_DOiWUpiDGfpThBOx6POP0H3hJbnzSS7jZDAnw33HQGoKdu8Inu7HwNYFD893VXt34oK9r8Jl7MaSmmhTrBawyrcvWtd33SMMgbKDUwmXc4HZISyn0dBRupstmyhpK8KaG7T-LaTybtxb4ENOz6deTr94bPBf3WxFIcA2plW5fyl4g""],""x-cpaas-agent"":[""CTAB""],""content-type"":[""application/json""],""user-agent"":[""Apache-HttpClient/4.5.11 (Java/1.8.0_151)""],""accept-encoding"":[""gzip,deflate""],""x-consumer-id"":[""6100e4b3-a004-490f-9ed9-7ef07c84e2ac""],""x-consumer-username"":[""att""]},""payload"":{""contentType"":""json"",""contentData"":{""wrtcsNotificationSubscription"":{""callbackReference"":{""notifyURL"":""ws-4137034d-9539-4d4a-b15b-f9b7e836759d""},""clientCorrelator"":""vopsxcffvv""}}}}}}   ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-12","IIXbtoUB-R0zLxEjN4Mf","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:57.817","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",DEBUG,285," Starting to set proxy http headers  ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-12","JIXbtoUB-R0zLxEjN4Mz","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:56.300","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",INTERNALTRACE,281," Message is: {""version"":""1"",""messageRealm"":""external"",""serviceAction"":""webrtcsignaling"",""messageParams"":{""subscriber"":""iVVwmJqqxzBI0hee"",""calledMessageQueue"":""restamqpgw-restamqpgw-858f67c84-b4lc8"",""type"":""request"",""messageID"":""c4feacc8-df29-44fa-8324-a1db538086fc"",""correlationID"":""45cfe81de8b12bf62b8f35fdaf30c396"",""transactionID"":""ff349029-31de-4996-aa42-c6fffc2dd297"",""originatingMS"":""restamqpgw"",""terminatingMS"":""callbroker"",""authorization"":""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJpVlZ3bUpxcXh6QkkwaGVlIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA5MjY0NjI0MywrMTcxOTM3NDkzNzkiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwM0BjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6ImlWVndtSnFxeHpCSTBoZWUiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMyIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDkyNjQ2MjQzLCsxNzE5Mzc0OTM3OSIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiMDdlZjY0OTYtNGQ4Ny00MDdhLWIwY2YtYzMyMzc3N2E2MjYyIiwiZXhwIjoxNjczODM4ODk1LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDMiLCJpYXQiOjE2NzM4MTAwOTYsImVtYWlsIjoiY3RhYjEwM0BkZWJzbWFpbC5jb20iLCJqdGkiOiJjNjg2ZTdjNy00NTdkLTRmODItOTdiZC0xMTZhYTA3ODk3MzgifQ.PeJjGhKr5x3d2HNoZl9SYQHfMqadVPfYlhuczbuksXsnxke2Hhd_9t-pzu27it_4oeMziDvRZyVcPavvzpLPSOSRyfkOMFA8MtNt4doRk_Af6dawki1j3DlKsFLyhszYoYSLJ_wUBFD4nRzuNkPY8_i0WpNfZaNyjDu2iqCdXcz90Fqv7B_1fMc8hxqEszKRQFWh80QQR3t7vKtRhVA3QORezT0lU64_VGqMmu879NDozQS17ffgGtkAi0n2QBKF8VuDb9jtdeRIcoOi4k8SFQkowDT5_zeilG01nQOoIDVatn_L6ZyQtTfOAXkcz36vj3XkCTmYVVFfWVoVPnIL3Q"",""proxyHttpHeaders"":null},""serviceData"":{""externalProtocol"":""http"",""httpParams"":{""type"":""request"",""verb"":""GET"",""path"":""/cpaas/webrtcsignaling/v1/iVVwmJqqxzBI0hee/subscriptions"",""headers"":{""host"":[""restamqpgw.platform.svc.cluster.local:8080""],""connection"":[""keep-alive""],""x-forwarded-for"":[""10.102.198.11, 10.32.2.128""],""x-forwarded-proto"":[""https""],""x-forwarded-host"":[""kvs1-cpaas-oauth.kandy.io""],""x-forwarded-port"":[""8000""],""x-real-ip"":[""10.102.198.11""],""x-correlationid"":[""45cfe81de8b12bf62b8f35fdaf30c396""],""accept"":[""text/plain, application/xml, text/xml, application/json, application/*+xml, application/*+json, */*""],""x-cpaas-invalid"":[""ctab;invalid""],""authorization"":[""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJpVlZ3bUpxcXh6QkkwaGVlIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA5MjY0NjI0MywrMTcxOTM3NDkzNzkiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwM0BjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6ImlWVndtSnFxeHpCSTBoZWUiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMyIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDkyNjQ2MjQzLCsxNzE5Mzc0OTM3OSIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiMDdlZjY0OTYtNGQ4Ny00MDdhLWIwY2YtYzMyMzc3N2E2MjYyIiwiZXhwIjoxNjczODM4ODk1LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDMiLCJpYXQiOjE2NzM4MTAwOTYsImVtYWlsIjoiY3RhYjEwM0BkZWJzbWFpbC5jb20iLCJqdGkiOiJjNjg2ZTdjNy00NTdkLTRmODItOTdiZC0xMTZhYTA3ODk3MzgifQ.PeJjGhKr5x3d2HNoZl9SYQHfMqadVPfYlhuczbuksXsnxke2Hhd_9t-pzu27it_4oeMziDvRZyVcPavvzpLPSOSRyfkOMFA8MtNt4doRk_Af6dawki1j3DlKsFLyhszYoYSLJ_wUBFD4nRzuNkPY8_i0WpNfZaNyjDu2iqCdXcz90Fqv7B_1fMc8hxqEszKRQFWh80QQR3t7vKtRhVA3QORezT0lU64_VGqMmu879NDozQS17ffgGtkAi0n2QBKF8VuDb9jtdeRIcoOi4k8SFQkowDT5_zeilG01nQOoIDVatn_L6ZyQtTfOAXkcz36vj3XkCTmYVVFfWVoVPnIL3Q""],""x-cpaas-agent"":[""CTAB""],""content-type"":[""application/json""],""user-agent"":[""Apache-HttpClient/4.5.11 (Java/1.8.0_151)""],""accept-encoding"":[""gzip,deflate""],""x-consumer-id"":[""6100e4b3-a004-490f-9ed9-7ef07c84e2ac""],""x-consumer-username"":[""att""]}}}}   ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-11","LYXbtoUB-R0zLxEjMYEy","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:56.300","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",DEBUG,285," Starting to set proxy http headers  ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-11","poXbtoUB-R0zLxEjMYFG","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:55.739","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",DEBUG,285," Starting to set proxy http headers  ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-10","1YXbtoUB-R0zLxEjLoDx","logging-000338","-","_doc"
